id	upload_date	duration_s	speakers	has_audio	title
Mi4xS3lAj40	20231120	3793	Doug Arney	no	Sunday AM Bible Class - 11.19.2023
jWqD7KtSzJE	20231120	5990	Clay Gentry	no	Sunday AM Worship - The Secret to Contentment - 11.19.2023
9ILboHicUSQ	20231116	3428	Dick Sullivan	no	Wednesday PM - Fall Focus - Laborer's in the Vineyard - 11.15.2023
IiomrqBqFY4	20231113	3804	Doug Arney	no	Sunday AM Bible Class - 11.12.2023
W_TtG-LB8kM	20231112	4473	Clay Gentry	no	Sunday AM Worship - Discontentment in the Fall - 11.12.2023
bjvw3d9te4Y	20231109	3713		no	Wednesday PM Fall Focus - The Master of a Journey - 11.8.2023
9OsKdj9Zh2k	20231106	4767	Clay Gentry	no	Sunday PM Worship - Paul-the Anti-Jonah - 11.05.2023
JIWIuI-4Nmk	20231106	5102	Clay Gentry	no	Sunday AM Worship - Our Contented God - 11.05.2023
FgAudb8SLUA	20231105	4890	Matt Bassford	yes	Memorial Service for Matt Bassford  11.4.23
bPMukvS9ggA	20231030	4132		no	Sunday Evening Worship - Singing / Prayer Service - 102923
gN0KNcFc9KE	20231030	5364	Clay Gentry	no	Sunday Morning Worship - In The Beginning God - 102923
jxmjcxn9A4g	20231025	5351		no	Gospel Meeting 10.24.23 - The Great Designer
21r2kboO2f4	20231024	5894		no	Gospel Meeting - 10.23.23 - Science and Christianity
C_70BJSr0-M	20231023	3777		no	Can We Trust Our English Versions of the Bible (Part 1)
c2D1UnPdtG4	20231023	5937		no	Can We Trust Our English Versions of the Bible (Part 2) 102223
XcLRjqdsJBs	20231022	4860		no	Sunday AM Worship - Have This Mind - 10.22.2023
QGRmj3QwToo	20231019	2584		no	Wednesday - Fall Focus - The Wedding Feast - 10.18.2023
bQ5RnLg7Wiw	20231019	595		no	Wednesday - Fall Focus - The Wedding Feast - 10.18.2023
9vxobh8p4Pw	20231016	3753	Doug Arney	no	Sunday AM Bible Class - Story of the Resurrection - 10.15.2023
mrNKgqNhdnw	20231016	5396	Clay Gentry	no	Sunday AM Worship - God Shows No Partiality - 10.15.2023
VpWU7XDtFtw	20231011	3299	Andrew Dvorak	no	Wednesday PM - Fall Focus - The Cost of Discipleship - 10.11.23
55StQLwj5xE	20231009	5446	Clay Gentry	no	Sunday AM Worship - The Fear of God - 10.8.23
ceRDN8xdZRs	20231009	3665	Doug Arney	no	Sunday AM Bible Class - Story of the Resurrection - 10.8.23
j-DSkex9ZCY	20231009	4683	Clay Gentry	no	Sunday PM Worship - Simon the Sorcerer 10.8.23
x93AfSNwbLk	20231001	4277	Clay Gentry	no	Sunday Evening Worship - The Great Commission - 10.1.23
xF3U1EcGyi8	20231001	4852	Clay Gentry	no	Sunday AM - The Ascension of Jesus 10.1.23
IZz4jokFab8	20230928	3264	Blaine Hyle	no	Wednesday PM Bible Class - 2 Kings - 09272023
3Nc4RAtWUg8	20230925	4989		no	Sunday PM Worship - Singing - 09242023
_T_XVcZQu6M	20230925	3751		no	Sunday AM Bible Class - Vocabulary of Salvation - 09242023
0DARhLfuzJs	20230918	5493		no	Sunday Morning Worship - Jesus Will Reveal All Things - 091723
76lEFYdgmuo	20230918	3769		no	Sunday Morning Bible Class - Vocabulary of Salvation - 091723
jZtxZrzdBSE	20230914	3801	Blaine Hyle	no	Wednesday PM Services - 2 Kings - 09132023
8xYFjGjszc4	20230911	5205	Clay Gentry	no	Sunday AM Worship - Jesus Pierced Side
dcno8ci-60c	20230907	4075	Blaine Hyle	no	Wednesday PM Service - 2 Kings - 09062023
4wEpQAoLHcM	20230904	4795		no	Sunday PM Worship - Dominica Report - 090323
wGUjlWZad0k	20230904	3582		no	Sunday AM Bible Class - Vocabulary of Salvation - 09032023
CRCw_xQaXp8	20230831	3788	Blaine Hyle	no	Wednesday PM Service - 2 Kings - 08302023
-rDOdMj9gb0	20230828	5732	Clay Gentry	no	Sunday AM Worship - Jesus-Head Over All Things
3BZrYuJvrpI	20230828	3942		no	Sunday Evening Worship - Singing - 082723
v61MMlxcPF4	20230823	3979	Blaine Hyle	no	Wednesday Night Bible Class - 2 Kings - 08232023
DaWE-kP7ol0	20230821	5598	Clay Gentry	no	Sunday AM Worship - The Parable of the two Debtors - 08202023
huUGeZR8lj4	20230821	3482	Clay Gentry	no	Sunday Night Worship - Faithful friends - 082023
Wp5OredIPKo	20230820	3538		no	Sunday AM Bible Class - Vocabulary of Salvation - 08202023
4iVmPaBJqlM	20230817	3597	Blaine Hyle	no	Wednesday PM Bible Class - 2 Kings - 08-16-2023
-QEExATI_3A	20230814	5280		no	Sunday Morning Worship - Lost, Found, Rejoice - 081323
wv3F2sQmwqo	20230809	3764	Blaine Hyle	no	Wednesday Night Bible Class - 2 Kings - 08092023
5QJelc6K_7Q	20230807	3533		no	Sunday Morning Bible Class - Vocabulary of Salvation
EMDN_sAgrQU	20230807	4578	Clay Gentry	no	Sunday AM Worship - Not by Our Power or Piety
flOyeIn8kS4	20230803	3936	Blaine Hyle	no	Wednesday Night Bible Class - 2 Kings - 08022023
0bxU9FnXRLE	20230731	5442	Josh Tolbert	yes	Sunday AM Worship - Fall of Babylon - 07302023
41-JRA99pCk	20230731	4891		no	Sunday Evening Worship - Prayer and Song Service 7.30.2023
9WogD9yHiHs	20230731	3796		no	Sunday AM Bible Class - Vocabulary of Salvation - 07302023
sN7c1Y109kE	20230727	3948	Blaine Hyle	no	Wednesday PM Service - 2 Kings - 07262023
IMQLVZ25wiU	20230724	3875		no	Sunday AM Worship - Vocabulary of Salvation - 07230223
MTvCLDuzaI0	20230724	6244	Clay Gentry	no	Sunday AM Worship - The Incarnation - 07232023
jejfEsQYwGE	20230724	4823	Clay Gentry	no	Sunday Evening Worship - Barred from the Promised Land - 072323
6ujivLrhlYE	20230720	3747	Blaine Hyle	no	Wednesday Night Bible Class - 2 Kings - 07192023
2T_V9a-9DNk	20230717	3877		no	Sunday AM Bible Class - Vocabulary of Salvation - 07162023
fdIoNjSzhZM	20230717	4589		no	Sunday AM Worship - Philip and the Ethiopian Eunuch
7NPPhuRPT5c	20230713	1895	Blaine Hyle	no	Wednesday PM Bible Class - 2 Kings - 07122023
BrV65PBpDic	20230713	436	Blaine Hyle	no	Wednesday Night Bible Class - 2 Kings - 07122023
xALnJiGYOV4	20230712	616	Blaine Hyle	no	Wednesday Night Bible Class - 2 Kings - 07122023
CUe8ad9gg-8	20230710	4134	Clay Gentry	no	Sunday AM Worship - A Desperate Faith - 07092023
WmQAClPTz6s	20230705	4167	Blaine Hyle	no	Wednesday Night Bible Class - 2 Kings - 07052023
Gc1A0HXxPcs	20230703	4883	Clay Gentry	no	Sunday PM Worship - You were Ready 16 years ago
MvCGg-bfkj8	20230703	6152	Clay Gentry	no	Sunday AM Worship - The Gospel According to David and Bathsheba
aQCDOhfsYQI	20230703	3933		no	Sunday AM Bible Class - Vocabulary of Salvation - 07022023
E41RlPEYp8w	20230628	4367		no	Tuesday PM Services - VBS - Salt and Light
VYbJYm3aGIY	20230628	4742		no	Wednesday PM - VBS - Parable Of The Prodigal Son
7vD3M2iG5XY	20230626	5519		no	Sunday AM Worship - One Day with the Good Shepherd
DlfHQZ5cA50	20230626	3974		no	Sunday AM Bible Class - VBS - 06252023
HC7xdJ-ZYDY	20230626	4679		no	Sunday Evening Worship VBS - Parable of the Good Soils - 6252023
Ly3tk26j1GI	20230622	4090	Landon Loveall	no	Wednesday Night Bible Class - 1 Kings - 06212023
PBX5Xmh0hD4	20230619	4736	Clay Gentry	no	Sunday PM Worship - The Revival of Josiah's - 06182023
VPEKrm-gYFU	20230618	4659	Clay Gentry	no	Sunday AM Worship - What Have They Seen In Your House - 06182023
5Yx-PcS1FLo	20230612	3319		no	Sunday Morning Bible Class - Things that Accompany Salvation - 061123
7O5S20jAgUU	20230612	5345	Clay Gentry	no	Sunday Morning Worship - Five Benefits of the Assembly - 061123
HG8i6qRhY6U	20230608	3478	Landon Loveall	no	Wednesday Night Bible Class - 1 Kings - 060723
i4aNMi4uP90	20230605	4950		no	Sunday AM Worship - When Life Overwhelms - 06042023
W1u_pmm6EVU	20230604	3468	Charlie Norman	no	Sunday AM Bible Class - Things that Accompany Salvation - 06042023
xt7NfVxqY0w	20230604	4851	Landon Loveall	no	Sunday Evening Worship - This Act of Grace - 06042023
I_nmWcfu-SI	20230529	5421	Clay Gentry	no	Sunday AM Worship - The Terrifying Prospect of Trusting God
PRPUSf5jLHw	20230529	5706		no	Sunday Evening Singing 5.28.2023
meFKxJQR8y0	20230525	3767	Clay Gentry	no	Sunday PM Worship - The Temple & The Church - 052123
VtDCPg_ibFs	20230522	4968	Clay Gentry	no	Sunday PM Worship - The Temple & The Church - 052123
oxVWWEBlBI4	20230522	5256	Clay Gentry	no	Sunday AM Worship - Better than Solomon's Clothes
w26sWhbpgMY	20230521	4152		no	Sunday Morning Bible Class - Thins That Accompany Salvation - 52123
7W0aT6heTVM	20230518	3133	Landon Loveall	no	Wednesday Night Bible Class - 1 Kings - 051723
3nYNfDET6RU	20230515	4956	Charlie Norman	no	Sunday Morning Bible Class - Things that Accompany Salvation - 051423
DeubJsT1M5M	20230515	3639	Charlie Norman	no	Sunday Morning Bible Class - Things that Accompany Salvation - 051423
J3Qmv3TEHUM	20230515	4069	Charlie Norman	no	Sunday Morning Bible Class - Things that Accompany Salvation - 051423
p_bgWEP5peA	20230511	4081	Landon Loveall	no	Wednesday Night Bible Class - 1 Kings - 051023
2nZaef4NtGg	20230508	3859	Charlie Norman	no	Sunday AM Bible Class - Things that Accompany Salvation - 05072023
FDqJ-fJoddo	20230508	4851	Clay Gentry	no	Sunday Evening Worship - David and God's Wrath - 050723
H-TDPWAe4vo	20230501	4708	Doug Arney	no	Sunday AM Worship - Psalm 71 - 04302023
gjmzu2kAuX0	20230501	3923	Charlie Norman	no	Sunday AM Bible Class - Things that Accompany Salvation - 04302023
LXuROaCr5xM	20230427	3906	Landon Loveall	no	Wednesday Night Bible Class - 1 Kings - 04262023
7934CvkyDP4	20230424	3691	Charlie Norman	no	Things that Accompany Salvation - 04232023
aP0QkPNBX7M	20230424	5764	Clay Gentry	no	Sunday AM Worship - Remember to Tell
Z7D1gY8HGvI	20230420	4125	Landon Loveall	no	Wednesday Night Bible Class - 1 Kings - 041923
3RPtSJ8mClM	20230417	5413	Clay Gentry	no	Sunday Evening Worship - The Gospel According to David and Goliath   4/16/2023
iOOjEtTZuJA	20230417	5718	Clay Gentry	no	Sunday Morning Worship - Remembering the Covenant  4/16/2023
mJmkBWiNwTA	20230417	3750	Charlie Norman	no	Sunday Morning Bible Class - Things that Accompany Salvation - 041623
G6JxtmnTZFo	20230410	4686	Clay Gentry	no	Sunday Evening Worship - The Rejection of King God - 040923
qGUnVct0WUE	20230406	3885	Landon Loveall	no	Wednesday Night Bible Class - 1 Kings - 040523
6hB9QgqZW-U	20230403	4802	Clay Gentry	no	Sunday Morning Worship - Remember To Live - 040223
A5t7oIpmofI	20230403	4522	Clay Gentry	no	Sunday Evening Worship - Ruth - Fields of Grace - 040223
adROOk825R8	20230403	3631	Charlie Norman	no	Sunday Morning Bible Class - Things That Accompany Salvation - 040223
-te1XCBk8nE	20230330	3877	Josh Tolbert	no	Wednesday Night Bible Class - 2 Samuel - 032923
2K4ksMC7jhM	20230327	5457	Clay Gentry	no	Sunday AM Worship - The Qualities Needed for the Good Work of Shepherding
gbbnhgG5Ijk	20230327	3924		no	Sunday AM Bible Class - Genesis
VIaU-amvNrQ	20230326	5718		no	Sunday Evening Worship - Singing - 032623
JJ8-lG2Mpc8	20230323	3617		no	Wednesday Night Bible Class - 2nd Samuel - 032223
Im3s_W4gg7Q	20230320	4581	Clay Gentry	no	Sunday Evening Worship - Deuteronomy: The Last Words of Moses
J3TKCpoap-o	20230320	3505		no	Sunday Morning Bible Class - Genesis - 031923
vDE2AmjQReI	20230319	5654	Clay Gentry	no	Sunday AM Worship - The Good Works of Shepherds
zTeoaqJNmxg	20230316	3553	Josh Tolbert	yes	Wednesday PM -  Bible Class - 2 Samuel - 03152023
7Pir3WvrLxY	20230313	3698		no	Sunday Morning Bible Class - Genesis - 03122023
nAABfri3H_U	20230313	4649	Josh Tolbert	yes	Sunday Night Worship - Nicodemus - 031223
AQ6PB1aVHH8	20230306	3876		no	Sunday AM - Bible Class - Genesis 03052023
h-l4AuWT3-0	20230306	5492	Clay Gentry	no	Sunday AM - Worship - The Tabernacle-God Dwells with His People
3WBNMtg75PU	20230227	6225	Clay Gentry	no	Sunday AM - Worship - Pharaoh's Hard Heart
Mf-Zl5HjlFI	20230227	3825		no	Sunday AM - Bible Class - Genesis - 02-26-2023
wBU9iP7zJFE	20230226	6283		no	Sunday PM - 02262023
5Jww2-a98L8	20230223	3638	Josh Tolbert	no	Wednesday Night Bible Class - 2 Samuel - Lesson 8
3RTSzMvvAdc	20230220	5679	Clay Gentry	no	Sunday Morning Worship - Joseph and Jesus - 021923
AHCe2aPhHPg	20230220	4223		no	Sunday Morning Bible Class - Genesis - 021923
njd0FJK-tBE	20230220	5383	Clay Gentry	no	Sunday Night Worship - The Tragic Tale of Ahithophel - 021923
iqN23ucGZSc	20230216	3860		no	Wednesday Night Bible Class - 2 Samuel - 02-15-23
7aaU08z54lo	20230213	5623	Clay Gentry	no	Sunday AM Worship - Wrestling with God
Voqtzm5vodE	20230212	3377		no	Sunday Morning Bible Class - Genesis - 021223
NhtfT66S7oA	20230206	5957	Clay Gentry	no	Sunday AM Worship - Passing the Test - 02-05-23
QYO2SLItZks	20230206	3327		no	Sunday AM Bible Class - Genesis Lesson 6
HbEFVM_igv8	20230126	3811	Josh Tolbert	yes	Wednesday Bible Class - 2 Samuel - Lesson 4
HaAV43Ir62c	20230123	5300	Clay Gentry	no	Sunday PM Worship - Fly in the Ointment
JU8L9DPz2_4	20230123	6176	Clay Gentry	no	Sunday AM Worship - Assumptions About Suffering
Vn6naQO_Bik	20230119	3816	Josh Tolbert	yes	Wednesday PM Service - 2 Samuel - Lesson 3
2i2Pw-nxnrQ	20230116	4087	Clay Gentry	no	Sunday PM Worship - God Remembered Noah - 011523
4GzFTIlcYXs	20230116	3896		no	Sunday AM Bible Class - Study of Genesis
8eJ_Qkg3uNw	20230112	3952	Josh Tolbert	yes	Wednesday Night Bible Class - 2 Samuel - 1Jan2023 - Lesson 2
Gh0jjy3ff6g	20230109	3713		no	Sunday AM Bible Class - Genesis
annOW6atbWs	20230109	5404	Clay Gentry	no	Sunday AM Worship - Hiding from God
9TcFaklHrmo	20230105	3963		no	Wednesday Bible Class - 12042023
jeJ13UA9FqE	20230102	5359		no	Sunday Morning Worship - Elder's Vision 2023
xNeKoAiT3W4	20230101	3845		no	Sunday Morning Bible Class - Genesis
3s2aIgydoEA	20221226	4873	Clay Gentry	no	Sunday AM Worship - Immanuel-God with Us
ISUE6CmrHYs	20221226	4780		no	Sunday PM Worship - Singing - 12252022
hKL-DPTyv4Q	20221222	4096	Seth McDonald	no	Fall Focus - Devoted To Purity
N2sOB7agpIs	20221219	4264		no	Sunday PM Worship - 12182022
g9-ZihFVebU	20221219	3899	Blaine Hyle	no	Sunday AM Bible Class - 12 Ordinary Men
Wb3IfGCaAAk	20221218	5782	Clay Gentry	no	Sunday AM Worship - Leave Your Nets
IMie1qR1Wns	20221215	3925	Ben Prasser	no	Wednesday Bible Class - Devoted to Prayer
fzWcmW_ETcY	20221212	3874	Blaine Hyle	no	Sunday AM Bible Class - 12 Ordinary Men
p6Xh4zcZQt4	20221212	4533	Clay Gentry	no	Sunday PM - Lifted Up on the Cross
wS08MC_Jo2w	20221211	4576	Clay Gentry	no	Sunday AM Worship - The Problem with Idols
ETsTiqtxLSA	20221205	4971	Clay Gentry	no	Sunday AM Worship - Whom Does Jesus Reject
xOU8b4gY1E0	20221204	3944	Blaine Hyle	no	Sunday AM Bible Class - 12 Ordinary Men
_mz6zF7R1sc	20221201	3923		no	Fall Focus - Devoted To Good Works
90UhX-asT0M	20221128	4803		no	Sunday Evening Worship - Singing
Jy9KV0yMCgE	20221128	6434		no	Sunday Morning Worship - When Enough is Enough - Thanksgiving and Contentment in Jesus
niXehns1hv8	20221124	3355	Rufus Clifford III	no	Fall Focus - Devoted to Reading and Teaching the Word
ar5-WueJoEk	20221121	5796	Clay Gentry	no	Sunday AM Worship - Giving Thanks in all Circumstances
xF8AqFBWmds	20221117	3414		no	Fall Focus Series - Devoted To One Another
6O98p6uBNOI	20221114	4793	Clay Gentry	no	Sunday Evening Worship - Remembering the Sabbath: Part 2
hekUIWgBD7U	20221114	3900		no	Sunday AM - Bible Class - 11132022
VlbktOfxdZY	20221113	1181	Clay Gentry	no	Sunday AM Worship - Abounding in Thanksgiving
cBxydLOGGGw	20221110	3798		no	Wednesday Bible Class - Devoted to Family
2-7RdzV9LAA	20221107	4648		no	Sunday PM Worship - Remembering the Sabbath: A Biblical Survey 1
fZtRJdzazgE	20221107	3497		no	Sunday Morning Bible Class -12 Ordinary Men
xoxwFYmkpgA	20221106	6242		no	Sunday Morning Worship - Thanksgiving: The Dangers of Grumbling
rAR3GLPcMLk	20221103	3309		no	Wednesday Fall Focus - Devoted to Worship
cHb0VvmqvsU	20221031	3686		no	Sunday Morning Bible Class - 12 Ordinary Men
de3xpPx1dmM	20221031	5067		no	Sunday Evening Worship - Young Men Prayer Service
aNlQY9piR9c	20221027	3316	Clay Gentry	no	Fall Focus - Devoted to Righteousness
EgGPjFkDa1Y	20221024	5041	Clay Gentry	no	Sunday Morning Worship - Two Appetites
K3eDsyM53NU	20221024	5326	Clay Gentry	no	Sunday Evening Worship - Praise at the Sea, Protest at the Waters
f1cLJrlbDg0	20221024	3239		no	Sunday Morning Bible Class - 12 Ordinary Men
prJAKNi53Ig	20221020	4490		no	Gospel Meeting Wednesday Night - The Best Days Are Ahead
dRtML0QwBfw	20221019	4693		no	Gospel Meeting Tuesday Night - The Blessing of Walking Together
MN33rFn6208	20221018	4649		no	Gospel Meeting Monday Night - Big Faith in Every Chapter of Life
6UEPHCZ4W0o	20221017	3761		no	Sunday AM Bible Class - 10162022
FIk6AYBcS1o	20221017	5879		no	Sunday AM Bible Worship - There is always a Harvest
socG5p6xA2g	20221013	3716		no	Wednesday - Bible Class - Fall Focus 10122022
JZ6Pwpbys04	20221010	4715		no	Sunday Evening Worship - Prejudice
_RDPm72fOxk	20221010	4103		no	Sunday Morning Bible Class - 12 Ordinary Men
d1h3_2MDqTs	20221010	5019		no	Sunday Morning Worship - The Two Questions
7XE3FZVq2s8	20221006	3916		no	Fall Focus 2022
8pAkF2WfQig	20221003	4519		no	Sunday Evening Worship - Christ Our Light
FIO_HsClAK0	20221003	3931		no	Sunday Morning Bible Class - 12 Ordinary Men
nk38tGcexCg	20221003	5187		no	Sunday Morning Worship - Devoted to Prayer
N88zynXKM1E	20220929	3671		no	Wednesday Evening Bible Class - Worshipping The Psalms
FT0zFkCTtJQ	20220926	4897		no	Sunday Morning Worship - Born Again
HiOYxogdBoQ	20220922	3683		no	Wednesday Bible Class - Singing the Psalms
H4Rg_sPOuL0	20220919	4887		no	Sunday Evening Worship - The Mighty Arm of God
DybdbrzaOKQ	20220915	3882		no	Wednesday Night Bible Class - Worshipping with the Psalms
0TwSBBgLDrU	20220912	3550		no	Sunday AM - Bible Class - Messianic Psalms
2c9JA14ydT8	20220912	6132	Clay Gentry	no	Sunday AM - Worship - Ritual or Worship
IbPv2keKuOk	20220905	3781		no	Sunday Morning Bible Class - Messianic Psalms
x3nVRhmToAM	20220904	4177		no	Sunday Evening Worship - Malawi Report
VNa6BsfF5bc	20220824	4004		no	Wednesday - Singing the Psalms
AnvtP5B9JKY	20220822	4886	Matt Bassford	yes	Sunday Morning Bible Class - Unity
EPveecWFBJw	20220822	3725		no	Sunday Morning Bible Class - Messianic Psalms
n14dGHMsYd4	20220822	5022	Matt Bassford	yes	Sunday Morning Bible Class - Unity
-2wJQed4VJM	20220818	2987		no	Wednesday Bible Class - Singing the Psalms
izLyW8YVXNw	20220815	5172		no	Sunday AM Worship  -  Kindness
VjOb53aUOc8	20220814	5442		no	Sunday Evening Worship - The birth of moses
e3kX4_JgN7Y	20220811	3789		no	Sunday PM Bible Class - Singing the Psalms
UoxJr-k-AKI	20220808	5065	Clay Gentry	no	Sunday Evening Worship - The Loyal Faith of Joseph
lCouUQ6HoIk	20220808	3894		no	Sunday Morning Bible Class - Messianic Psalms
AuzCRNrGoxY	20220804	3812		no	Wednesday Bible Class - Singing the Psalms
U3SXX5hYQg8	20220801	3555		no	Sunday Evening Worship - Young Men's Service
ch-RYlA4fcg	20220801	5646	Clay Gentry	no	Sunday Morning Worship - The Rich Man and Lazarus
4NML_VM7b2g	20220725	5086	Matt Bassford	yes	Sunday Morning Worship - In the Breaking of the Bread
9JVCnJMenH0	20220725	4595	Josh Tolbert	yes	Sunday Evening Worship - You have gone too far
bNvyVKNr9vs	20220725	3815	Andrew Dvorak	no	Sunday Morning Bible Class - Messianic Psalms
3NIqeKaIPRs	20220721	3757	Matt Bassford	yes	Wednesday Night Bible Class - Worshipping with the  Psalms
aQiJT6xR5Vc	20220718	5926	Clay Gentry	no	Sunday Morning Worship - Breaking Bread in the Kingdom
mQUHq1BfgI0	20220718	4434	Matt Bassford	yes	Sunday PM - The Sacrifice of Isaac
mliq-owBDVM	20220714	3756	Matt Bassford	no	Wednesday Night Bible Class - Worshipping with the Psalms
gTzioJERS7I	20220711	4786	Clay Gentry	no	Sunday Evening Worship - Sarah and Hagar
xjP-n737JJM	20220711	4932	Matt Bassford	no	Sunday Morning Bible Class - Abortion and the Bible
X6fjwX5f6bU	20220710	4095	Andrew Dvorak	no	Sunday AM Bible Class - Messianic Psalms
xjP-n737JJM	20220710	4932	Matt Bassford	no	Sunday Morning Bible Class - Abortion and the Bible
gLw5TPnhcE8	20220707	3970		no	Wednesday Bible Class - Worshipping with the Psalms
1U1n2l52UO4	20220704	4236	Matt Bassford	yes	Sunday Evening Worship - Looking Back
cRYhs07sQBI	20220704	5977	Clay Gentry	no	Almost Persuaded
4hwCKjboABg	20220629	4782	Mitch Stevens	no	Tuesday Evening VBS
PF-qlek2CMo	20220628	5508	Mitch Stevens	no	Monday Evening VBS
6RQHiaNUO8U	20220627	5681	Mitch Stevens	no	Sunday Evening VBS - A Brave Heart
xhgaFwhmYtY	20220626	4422	Mitch Stevens	no	Sunday AM VBS - Passionate Heart
gKxNfKl-6Tw	20220620	3706	Josh Tolbert	no	Sunday Morning Bible Class - 1 Samuel
EeoCfF8MFaU	20220613	3606	Josh Tolbert	yes	Sunday Morning Bible Class - 1 Samuel
d-772kRy_yY	20220613	5096	Clay Gentry	no	Sunday Morning Worship - Recreated Through Water
yba4J_d8oaM	20220613	4243	Matt Bassford	yes	Sunday PM Services - Saved Through Water
6X2a3JQ5JZQ	20220609	3983	Ben Prasser	no	Wednesday Bible Class - Acts
VmgzCbIjfaQ	20220606	4503	Matt Bassford	yes	Sunday AM Worship - Christ Our  Shepherd
dkvmLgCWsPA	20220606	4075	Josh Tolbert	yes	Sunday AM - Bible Class
VmgzCbIjfaQ	20220605	4503	Matt Bassford	yes	Sunday AM Worship - Christ Our  Shepherd
aVL_W1btqKI	20220602	3905	Clay Gentry	no	Wednesday Bible Class - Acts
nU-TEKcnJcQ	20220530	5409	Clay Gentry	no	Sunday Morning Worship - Listen to Jesus
I2zymlC53vE	20220526	4325	Clay Gentry	no	Wednesday PM Bible Class - Acts
BOu8OLtzhjw	20220523	4913		no	Sunday Evening - Singing
iHcU7u_aOM0	20220523	4707	Matt Bassford	yes	Sunday AM Worship - The Fruits of Financial Fellowship
McO4viCpIu4	20220519	4065	Clay Gentry	no	Wednesday Bible Class - Acts
-Os-8p5JmbY	20220516	3946	Josh Tolbert	no	Sunday Morning Bible Class - 1 Samuel
5UpYWZCR8ZY	20220516	5595	Clay Gentry	no	Sunday Morning Worship - The Fruits Of Financial Fellowship
DVtlEivAbl8	20220516	4573	Clay Gentry	no	Sunday Evening Worship - Satan's Copies
clH_6-sRRoM	20220512	4000		no	Wednesday Night Bible Class - ACTS
_wZejRnLkZw	20220509	6077	Clay Gentry	no	Sunday Morning Worship- Strong Women of Faith
JVQzYGvtWYs	20220505	3962	Clay Gentry	no	Wednesday Bible Class - Acts
5PfXdVNa_7A	20220502	3856		no	Sunday Morning Bible Class - 1 Samuel
Ci0wMI8-STU	20220502	4225	Landon Loveall	no	Sunday Evening Worship - Back to the Garden
GXK9X1VPuto	20220428	3797		no	Wednesday Night Bible Class - ACTS
D7IpVR9nDMM	20220425	5318		no	Sunday PM Worship - Singing
a1BStE8BhCA	20220425	5315	Clay Gentry	no	Sunday Morning Bible Class - Barnabas - Devoted to the Fellowship of People
W1n-qGoscBU	20220418	3712	Josh Tolbert	no	Sunday AM - Bible Class 04172022
bbM0xd0lSgE	20220418	5155	Clay Gentry	no	Sunday Morning Bible Class - Resurrection Authority
fKNdWwa29oI	20220418	4451	Matt Bassford	yes	Sunday PM Worship - The Throne Scene in Revelation
W1n-qGoscBU	20220417	3712	Josh Tolbert	no	Sunday AM - Bible Class 04172022
-qdVMbx9eBg	20220414	3171	Clay Gentry	no	Wednesday Bible Class - Acts
MpXcKyIx3Lc	20220411	4965		no	Sunday Evening Worship - The Church Of Ephesus
MunzrQbIAc8	20220411	5839	Clay Gentry	no	Sunday Morning Worship - Barnabas: Devoted to Fellowship
h-OgkrLdyFo	20220411	3351	Josh Tolbert	no	Sunday Morning Bible Class - 1 Samuel - 041022
PFsE8XiXrk0	20220407	4023	Clay Gentry	no	Wednesday Bible Class - Acts
0Oyukr1fJNo	20220404	4611	Doug Arney	no	Sunday Evening Worship - The Empty Tomb
3dZ1XFe8BLs	20220404	3800	Josh Tolbert	yes	Sunday Morning Bible Class - 1 Samuel
BZEkSsNrGk0	20220404	4872	Matt Bassford	yes	Sunday Morning Worship - New Testament Fellowship
6qCfXfVJnkY	20220331	3742	Greg Roark	no	Wednesday Bible Class - Mozambique
M-O_0s1lYKY	20220328	3717	Matt Bassford	no	Sunday Morning Bible Class - Principles Of Praise
mrbqQgfnz0c	20220328	5244	Clay Gentry	no	Sunday Morning Worship - The Conversion of Cornelius
w8CujZoCu0s	20220327	4985		no	Sunday Evening Monthly Singing
o2W97icxEmM	20220324	3744	Clay Gentry	no	Wednesday Night Bible Class - Acts
4XDzpxMCv3k	20220321	4689	Matt Bassford	yes	Sunday Morning Worship - God's Great Love
C4gQkTs7xEA	20220321	3801	Matt Bassford	yes	Sunday Morning Bible Class-  Principles Of Praise
-b-flk4jbjI	20220314	4965	Clay Gentry	no	Sunday Morning Worship - Saints in Caesar's Household
CKT26pjFP4o	20220314	4187	Clay Gentry	no	Sunday PM Worship - 03132022
IcEbKy8wOGo	20220314	3843	Matt Bassford	yes	Sunday Morning Bible Class - Principles of Praise
eQpAhJORupw	20220307	3798	Matt Bassford	yes	Sunday Morning Bible Class - Principles of Praise
JzsC9lmE9Ho	20220303	3890	Clay Gentry	no	Wednesday Bible Class - Acts
9IsN5c1sH8U	20220302	4815	Matt Bassford	yes	Sunday AM Worship: "If Christ Is Raised"
ElBAwnJ-iE0	20220302	3423	Matt Bassford	no	Sunday PM Worship: "A First-Century Memory Verse"
M4w60jDIAcQ	20220302	2734	Clay Gentry	yes	Wed PM Bible Study: "ACTS" (Week 7)
N7H4TRE6lXk	20220302	2874	Clay Gentry	yes	Wed PM Bible Study: "ACTS" (Week 8)
X5ib6JUw8lo	20220302	4707	Clay Gentry	yes	Sunday PM Worship: "The Apostles"
c9kvI-yIDEw	20220302	4783	Clay Gentry	no	Sunday AM Worship: "Raised Up"
j8-krl5Ws44	20220302	3769	Matt Bassford	no	Sunday PM Worship: "Faith in the Storm"
